date,country,cumulative_total_cases,daily_new_cases,active_cases_x,cumulative_total_deaths,daily_new_deaths,month_year,continent,total_confirmed,total_deaths,total_recovered,active_cases_y,serious_or_critical,total_cases_per_1m_population,total_deaths_per_1m_population,total_tests,total_tests_per_1m_population,population
2020-07-13,Germany,200436.0,486.0,6170.0,9166.0,5.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-14,Germany,200766.0,330.0,6095.0,9171.0,5.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-15,Germany,201252.0,486.0,6077.0,9175.0,4.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-16,Germany,201836.0,584.0,6252.0,9184.0,9.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-17,Germany,202345.0,509.0,5958.0,9187.0,3.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-18,Germany,202572.0,227.0,5883.0,9189.0,2.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-19,Germany,202845.0,273.0,5855.0,9190.0,1.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-20,Germany,203487.0,642.0,6487.0,9200.0,10.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-21,Germany,203890.0,403.0,6583.0,9207.0,7.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-22,Germany,204470.0,580.0,6661.0,9209.0,2.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-23,Germany,205142.0,672.0,6928.0,9214.0,5.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-24,Germany,205960.0,818.0,6332.0,9228.0,14.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-25,Germany,206332.0,372.0,6503.0,9229.0,1.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-26,Germany,206741.0,409.0,6911.0,9230.0,1.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-27,Germany,207379.0,638.0,6747.0,9232.0,2.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-28,Germany,207951.0,572.0,6717.0,9234.0,2.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-29,Germany,208811.0,860.0,7572.0,9239.0,5.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-30,Germany,209653.0,842.0,8405.0,9248.0,9.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-07-31,Germany,210665.0,1012.0,9114.0,9251.0,3.0,2020-07,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-01,Germany,211077.0,412.0,8224.0,9253.0,2.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-02,Germany,211462.0,385.0,8609.0,9253.0,0.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-03,Germany,212320.0,858.0,8361.0,9259.0,6.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-04,Germany,213080.0,760.0,9121.0,9259.0,0.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-05,Germany,214104.0,1024.0,10132.0,9272.0,13.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-06,Germany,215210.0,1106.0,9731.0,9279.0,7.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-07,Germany,216315.0,1105.0,10834.0,9281.0,2.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-08,Germany,216896.0,581.0,10209.0,9287.0,6.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-09,Germany,217281.0,385.0,10594.0,9287.0,0.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-10,Germany,218500.0,1219.0,11308.0,9292.0,5.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-11,Germany,219530.0,1030.0,11335.0,9295.0,3.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-12,Germany,220850.0,1320.0,11647.0,9303.0,8.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-13,Germany,222269.0,1419.0,12161.0,9308.0,5.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-14,Germany,223774.0,1505.0,11908.0,9316.0,8.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-15,Germany,224478.0,704.0,12261.0,9317.0,1.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-16,Germany,224997.0,519.0,12780.0,9317.0,0.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-17,Germany,226686.0,1689.0,14463.0,9323.0,6.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-18,Germany,228105.0,1419.0,15873.0,9332.0,9.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-19,Germany,229700.0,1595.0,16459.0,9341.0,9.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-20,Germany,231284.0,1584.0,17133.0,9351.0,10.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-21,Germany,233021.0,1737.0,17866.0,9355.0,4.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-22,Germany,233857.0,836.0,15549.0,9358.0,3.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-23,Germany,234489.0,632.0,15530.0,9359.0,1.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-24,Germany,236117.0,1628.0,17154.0,9363.0,4.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-25,Germany,237572.0,1455.0,18600.0,9372.0,9.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-26,Germany,239000.0,1428.0,15388.0,9379.0,7.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-27,Germany,240565.0,1565.0,15684.0,9386.0,7.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-28,Germany,242114.0,1549.0,15666.0,9387.0,1.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-29,Germany,242825.0,711.0,15951.0,9390.0,3.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-30,Germany,243295.0,470.0,16062.0,9391.0,1.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-08-31,Germany,244792.0,1497.0,15494.0,9398.0,7.0,2020-08,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-01,Germany,246001.0,1209.0,14793.0,9408.0,10.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-02,Germany,247391.0,1390.0,14871.0,9420.0,12.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-03,Germany,248814.0,1423.0,14788.0,9426.0,6.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-04,Germany,250281.0,1467.0,16253.0,9428.0,2.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-05,Germany,251056.0,775.0,15420.0,9428.0,0.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-06,Germany,251724.0,668.0,16088.0,9428.0,0.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-07,Germany,253625.0,1901.0,17193.0,9432.0,4.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-08,Germany,254956.0,1331.0,14920.0,9436.0,4.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-09,Germany,256349.0,1393.0,15012.0,9437.0,1.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-10,Germany,258107.0,1758.0,15361.0,9446.0,9.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-11,Germany,259725.0,1618.0,16975.0,9450.0,4.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-12,Germany,260546.0,821.0,15792.0,9454.0,4.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-13,Germany,261298.0,752.0,16143.0,9455.0,1.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-14,Germany,263221.0,1923.0,16208.0,9463.0,8.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-15,Germany,264844.0,1623.0,16272.0,9472.0,9.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-16,Germany,266865.0,2021.0,18289.0,9476.0,4.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-17,Germany,269042.0,2177.0,18258.0,9484.0,8.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-18,Germany,271244.0,2202.0,18753.0,9491.0,7.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-19,Germany,272308.0,1064.0,19315.0,9493.0,2.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-20,Germany,273477.0,1169.0,19980.0,9497.0,4.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-21,Germany,275551.0,2074.0,19743.0,9508.0,11.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-22,Germany,277176.0,1625.0,19758.0,9518.0,10.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-23,Germany,279205.0,2029.0,20170.0,9535.0,17.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-24,Germany,281345.0,2140.0,22299.0,9546.0,11.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-25,Germany,283706.0,2361.0,24649.0,9557.0,11.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-26,Germany,285025.0,1319.0,25966.0,9559.0,2.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-27,Germany,286338.0,1313.0,25977.0,9561.0,2.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-28,Germany,288618.0,2280.0,26646.0,9572.0,11.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-29,Germany,290466.0,1848.0,26683.0,9583.0,11.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-09-30,Germany,292911.0,2445.0,27313.0,9598.0,15.0,2020-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-01,Germany,295530.0,2619.0,28017.0,9613.0,15.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-02,Germany,298363.0,2833.0,29240.0,9623.0,10.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-03,Germany,300028.0,1665.0,29604.0,9624.0,1.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-04,Germany,301571.0,1543.0,30042.0,9629.0,5.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-05,Germany,304657.0,3086.0,31314.0,9643.0,14.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-06,Germany,307119.0,2462.0,31857.0,9662.0,19.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-07,Germany,311113.0,3994.0,33734.0,9679.0,17.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-08,Germany,315514.0,4401.0,36320.0,9694.0,15.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-09,Germany,320478.0,4964.0,38964.0,9714.0,20.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-10,Germany,323453.0,2975.0,40235.0,9718.0,4.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-11,Germany,326291.0,2838.0,41862.0,9729.0,11.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-12,Germany,331094.0,4803.0,44446.0,9748.0,19.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-13,Germany,335679.0,4585.0,46812.0,9767.0,19.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-14,Germany,341742.0,6063.0,50044.0,9798.0,31.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-15,Germany,348816.0,7074.0,54379.0,9837.0,39.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-16,Germany,356792.0,7976.0,59329.0,9863.0,26.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-17,Germany,361733.0,4941.0,61853.0,9880.0,17.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-18,Germany,366981.0,5248.0,65188.0,9893.0,13.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-19,Germany,373731.0,6750.0,69005.0,9926.0,33.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-20,Germany,380898.0,7167.0,72616.0,9982.0,56.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-21,Germany,391355.0,10457.0,79229.0,10026.0,44.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-22,Germany,403874.0,12519.0,87703.0,10071.0,45.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-23,Germany,417350.0,13476.0,96933.0,10117.0,46.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-24,Germany,427808.0,10458.0,103570.0,10138.0,21.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-25,Germany,437637.0,9829.0,110372.0,10165.0,27.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-26,Germany,450258.0,12621.0,118549.0,10209.0,44.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-27,Germany,463419.0,13161.0,126429.0,10290.0,81.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-28,Germany,479621.0,16202.0,136335.0,10386.0,96.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-29,Germany,498353.0,18732.0,148691.0,10462.0,76.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-30,Germany,517720.0,19367.0,161470.0,10550.0,88.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-10-31,Germany,531790.0,14070.0,175480.0,10610.0,60.0,2020-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-01,Germany,544346.0,12556.0,177797.0,10649.0,39.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-02,Germany,560586.0,16240.0,186625.0,10761.0,112.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-03,Germany,577131.0,16545.0,194720.0,10911.0,150.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-04,Germany,597359.0,20228.0,204902.0,11057.0,146.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-05,Germany,619116.0,21757.0,216396.0,11220.0,163.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-06,Germany,641362.0,22246.0,227367.0,11395.0,175.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-07,Germany,658481.0,17119.0,235015.0,11466.0,71.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-08,Germany,672507.0,14026.0,241571.0,11536.0,70.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-09,Germany,688972.0,16465.0,247783.0,11689.0,153.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-10,Germany,705640.0,16668.0,252547.0,11893.0,204.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-11,Germany,726176.0,20536.0,259260.0,12116.0,223.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-12,Germany,749638.0,23462.0,269527.0,12311.0,195.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-13,Germany,772822.0,23184.0,278583.0,12539.0,228.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-14,Germany,788899.0,16077.0,283144.0,12655.0,116.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-15,Germany,802944.0,14045.0,287816.0,12728.0,73.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-16,Germany,817526.0,14582.0,289398.0,12928.0,200.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-17,Germany,833732.0,16206.0,290346.0,13286.0,358.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-18,Germany,854533.0,20801.0,294502.0,13531.0,245.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-19,Germany,878209.0,23676.0,301681.0,13828.0,297.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-20,Germany,901659.0,23450.0,308442.0,14117.0,289.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-11-21,Germany,918271.0,16612.0,310890.0,14281.0,164.0,2020-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
